2023-07-16/07:29:34		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:13		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:14		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:14		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:14		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:14		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:14		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:14		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:14		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:14		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:14		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:14		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:15		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:15		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:15		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:15		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:15		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:15		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:15		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:15		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:15		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:16		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:16		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:16		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:16		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:16		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:16		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:16		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:16		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:17		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:17		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:17		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:17		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:17		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:17		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:17		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:17		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:17		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:18		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:18		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:18		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:18		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:18		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:18		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:18		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:18		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:19		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:19		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:19		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:19		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:19		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:19		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:19		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:19		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:19		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:20		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:20		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:20		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:20		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:20		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:20		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:20		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:20		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:20		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:21		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:21		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:21		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:21		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:21		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:21		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:21		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:21		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:22		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:22		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:22		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:22		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:22		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:22		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:22		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:22		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:22		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:23		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:23		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:23		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:23		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:23		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:23		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:23		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:23		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:23		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:24		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:24		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:24		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:24		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:24		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:24		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:24		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:24		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:24		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:25		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:25		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:25		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:25		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:25		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:25		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:25		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:25		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:25		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:26		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:26		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:26		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:26		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:26		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:26		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:26		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:26		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:26		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:27		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:27		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:27		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:27		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:27		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:27		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:27		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:27		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:28		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:28		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:28		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:28		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:28		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:28		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:28		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:28		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:28		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:29		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:29		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:29		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:29		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:29		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:29		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:29		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:29		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:30		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:30		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:30		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:30		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:30		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:30		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:30		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:30		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:30		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:31		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:31		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:31		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:31		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:31		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:31		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:31		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:31		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:31		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:32		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:32		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:32		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:32		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:32		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:32		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:32		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:32		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:33		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:33		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:33		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:33		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:33		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:33		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:33		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:33		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:33		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:34		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:34		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:34		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:34		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:34		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:34		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:34		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:34		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:34		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:35		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:35		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:35		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:35		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:35		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:35		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:35		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:35		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:36		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:36		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:36		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:36		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:36		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:36		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:36		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:36		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:36		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:36		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:37		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:37		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:37		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:37		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:37		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:37		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:37		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:37		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:37		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:38		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:38		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:38		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:38		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:38		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:38		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:38		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:38		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:38		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:39		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:39		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:39		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:39		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:39		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:39		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:39		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:39		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:39		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:40		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:40		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:40		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:40		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:40		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:40		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:40		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:40		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:41		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:41		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:41		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:41		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:41		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:41		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:41		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:41		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:41		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:42		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:42		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:42		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:42		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:42		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:42		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:42		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:42		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:43		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:43		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:43		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:43		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:43		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:43		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:43		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:43		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:43		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:44		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:44		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:44		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:44		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:44		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:44		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:44		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:44		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:44		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:45		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:45		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:45		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:45		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:45		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:45		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:45		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:45		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:46		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:46		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:46		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:46		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:46		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:46		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:46		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:46		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:46		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:46		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:47		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:47		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:47		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:47		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:47		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:47		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:47		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:47		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:47		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:47		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:48		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:48		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:48		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:48		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:48		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:48		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:48		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:48		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:48		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:49		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:49		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:49		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:49		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:49		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:49		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:49		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:49		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:49		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:49		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:50		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:50		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:50		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:50		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:50		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:50		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:50		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:50		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:50		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:50		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:51		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:51		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
